"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2373","Scenario External Links","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Default Result Text Validations","practice/links/links-validation.spec.js","",""
"","2502","Book Genre Descending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","3599","Click Do You Know My Size","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Get Size Section","practice/buttons/buttons.spec.js","",""
"","2757","Scoped Dismiss: Low Disk Space Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2958","Click And Hold for less than 1.5 sec","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Click Hold Section","practice/buttons/buttons.spec.js","",""
"","2147","Click Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Right Click Section","practice/buttons/buttons.spec.js","",""
"","2497","Validate Column Headers","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Structure Validation","practice/dataTable/dataTable-structure.spec.js","",""
"","2136","Sort Department Descending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","2583","Scenario Internal Links","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Default Result Text Validations","practice/links/links-validation.spec.js","",""
"","19687","Click Automation Notes","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > External Links","practice/links/links.spec.js","",""
"","2716","Cancel Stay Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2431","Scenario: Window Popup","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows - Default Value Validation","practice/tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","2834","Click Cancel","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Confirm Action Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2157","Scenario: Dynamic Date Display","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker - Default Value Validation","practice/datePicker/datePicker-validation.spec.js","",""
"","2912","Select WebdriverIO","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Single Option","practice/multiSelect/multiSelect.spec.js","",""
"","1956","Filter: Sales","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","3100","Click Decline On Challenge Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows Tests > Scenario: Challenge Modal","practice/modalWindows/modalWindows.spec.js","",""
"","2337","Filter And Search: Shopping Departments - Rohan Mehta","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","2184","Scenario: Grouped Options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select - Default Value Validation","practice/multiSelect/multiSelect-validation.spec.js","",""
"","2975","Click Got It","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Assert Content Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2388","Scenario Checkbox Group","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Default Result Text Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","1922","Right Click Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Default Result Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","2469","Scenario: Basic Date Input","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker - Default Value Validation","practice/datePicker/datePicker-validation.spec.js","",""
"","3062","Invalid Email","chromium","2026-09-25","passed","2026-09-25","Login Form Validation","practice/forms/forms-negative.spec.js","",""
"","3058","Low Disk Space","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Scoped Dismiss Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2119","Sort Product Descending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","3728","Validate Pagination Next And Previous Navigation","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table Pagination Validation","practice/dataTable/dataTable-pagination.spec.js","",""
"","5942","Cancel Published Update","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Cancel Edit Validation","practice/dataTable/dataTable-editBook.spec.js","",""
"","2528","Published Field","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Add Book Modal Placeholder Validations","practice/dataTable/dataTable-addBook.spec.js","",""
"","3278","Select Selenium","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Deselect Options","practice/multiSelect/multiSelect.spec.js","",""
"","2167","Filter And Search: Shopping Departments - Suresh Kumar","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","2397","Scenario Checkbox Group","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Option Label Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","6861","Click One Tab Only","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Multiple Tabs","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","2481","Search Existing Published","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Unsuccessful Search Validations","practice/dataTable/dataTable-search.spec.js","",""
"","2391","Scenario Text Links: Anchor Text","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2973","Click Go To Home","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Navigate Home Section","practice/buttons/buttons.spec.js","",""
"","2222","Scenario External Links: Complete Course","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Target Attribute Validations","practice/links/links-validation.spec.js","",""
"","1989","Select Language options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Options Validation","practice/dropdowns/dropdowns-validation.spec.js","",""
"","6356","Edit All Fields Successfully","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Edit Validations","practice/dataTable/dataTable-editBook.spec.js","",""
"","2647","Validate Next Button Disabled On Last Page","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table Pagination Validation","practice/dataTable/dataTable-pagination.spec.js","",""
"","6932","Validate New Tab URL and Title","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Assert Tab","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","3093","Select Previous Month","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Month Navigation","practice/datePicker/datePicker.spec.js","",""
"","2437","Scenario Dynamic","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Default Result Text Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","3371","Dynamic ID Modal Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows - Modal Content Validations","practice/modalWindows/modalWindows-validation.spec.js","",""
"","2847","Select Write Reports","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","4912","Click Open New Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Switch Back","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","2361","Scenario Broken Links: Empty Href","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","3230","Enter Appointment Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Sibling Date Field","practice/datePicker/datePicker.spec.js","",""
"","3635","Remove 3 Tags","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Remove Tag","practice/multiSelect/multiSelect.spec.js","",""
"","2298","Book Name Descending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","3220","Select Language","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Tests > Language Dropdown","practice/dropdowns/dropdowns.spec.js","",""
"","2705","Backdrop Click Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2338","Click Hold Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Default Result Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","2229","Escape Key Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Button Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2439","Scenario Dynamic Checkbox List","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Option Label Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","6268","Select Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Calendar Select","practice/datePicker/datePicker.spec.js","",""
"","2264","Default Value of Scenario Disabled Input","chromium","2026-09-25","passed","2026-09-25","QA Playground - Input Fields Default Value Validations","practice/inputFields/inputFields-validation.spec.js","",""
"","2477","Validate Default Total Rows","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Structure Validation","practice/dataTable/dataTable-structure.spec.js","",""
"","2642","Enter Valid Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Date Input","practice/datePicker/datePicker.spec.js","",""
"","1974","Scenario Internal Links: About Us","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2723","Search Existing ISBN","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Search Validations","practice/dataTable/dataTable-search.spec.js","",""
"","6978","Click Open And Assert","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Assert Tab","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","2888","Select Cypress","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Single Option","practice/multiSelect/multiSelect.spec.js","",""
"","2717","Book Published Descending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","2432","Click Forbidden (403)","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > API Links","practice/links/links.spec.js","",""
"","2207","Scenario Assert Checked State","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Option Label Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","3700","Invalid Phone","chromium","2026-09-25","passed","2026-09-25","Personal Details Form Validation","practice/forms/forms-negative.spec.js","",""
"","4209","Delete Book Modal Displays Correct Message","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Delete Book Modal","practice/dataTable/dataTable-deleteBook.spec.js","",""
"","3458","Blank About You","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Tests > Address Form","practice/forms/forms-positive.spec.js","",""
"","3084","Search Existing Author","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Search Validations","practice/dataTable/dataTable-search.spec.js","",""
"","3332","Search Non-existing Option","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Search Multi-Select","practice/multiSelect/multiSelect.spec.js","",""
"","2005","Get Size Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Default Result Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","2413","Scenario Basic Checkbox","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox - Default Result Text Validations","practice/radioAndCheckbox/radioAndCheckbox-validation.spec.js","",""
"","2176","Scoped Dismiss: Session Expiring Soon Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Button Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3002","Default Value","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2231","Right Click Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Button Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","2858","Default Value","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Assert Checked State","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3154","Remove TypeScript","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Remove Tag","practice/multiSelect/multiSelect.spec.js","",""
"","2914","Click Advanced Locators","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows Tests > Scenario: Card Modal","practice/modalWindows/modalWindows.spec.js","",""
"","2304","Scenario External Links: Automation Notes","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2252","Close Info Dialog Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Button Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2701","Book ISBN Descending Sort","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Sorting Validation","practice/dataTable/dataTable-sorting.spec.js","",""
"","2612","Scenario: Assert New Tab URL and Title","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows - Default Value Validation","practice/tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","2719","Scenario Button Links: Broken Link Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Href Attribute Validations","practice/links/links-validation.spec.js","",""
"","2617","Search: Shopping Departments - Rohan Mehta","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","3006","Search Existing Book Name With Correct Genre","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Search Validations","practice/dataTable/dataTable-search.spec.js","",""
"","2887","Validate Attribute","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Min-Max Dates","practice/datePicker/datePicker.spec.js","",""
"","3287","Select All Read Options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","1875","Confirm Action Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Default Result Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2531","Click Broken Image","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > Image Links","practice/links/links.spec.js","",""
"","3615","Blank Phone","chromium","2026-09-25","passed","2026-09-25","Personal Details Form Validation","practice/forms/forms-negative.spec.js","",""
"","2451","Scenario Broken Links","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links - Default Result Text Validations","practice/links/links-validation.spec.js","",""
"","2438","Validate Default Book Names","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Structure Validation","practice/dataTable/dataTable-structure.spec.js","",""
"","2451","Validate All values in the Book ISBN column start with ISBN-","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Structure Validation","practice/dataTable/dataTable-structure.spec.js","",""
"","2066","Sort Salary Ascending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","2510","Search Existing Book Name With Incorrect Genre","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Unsuccessful Search Validations","practice/dataTable/dataTable-search.spec.js","",""
"","2249","Scenario: Close a Tab","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows - Default Value Validation","practice/tabsAndWindows/tabsAndWindows-validation.spec.js","",""
"","3087","Navigation To Specific Page For Departments Table","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Pagination","demo/tables/pagination.spec.js","",""
"","2477","All Options Selected","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Multiple Options","practice/multiSelect/multiSelect.spec.js","",""
"","6063","Edit ISBN Successfully","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Edit Validations","practice/dataTable/dataTable-editBook.spec.js","",""
"","3221","Check SMS Alerts","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Sibling Located Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3239","Blank Password And Confirm Password","chromium","2026-09-25","passed","2026-09-25","Account Setup Form Validation","practice/forms/forms-negative.spec.js","",""
"","2640","Click Tab Key","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Escape Key Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2377","Search: Shopping Departments - Suresh Kumar","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","3569","Blank Last Name","chromium","2026-09-25","passed","2026-09-25","Personal Details Form Validation","practice/forms/forms-negative.spec.js","",""
"","2072","Escape Key Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Default Result Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","8618","Click Two Tabs","chromium","2026-09-25","passed","2026-09-25","QA Playground - Tabs and Windows Tests > Scenario: Multiple Tabs","practice/tabsAndWindows/tabsAndWindows.spec.js","",""
"","3672","One Interest selected","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Tests > Interests Form","practice/forms/forms-positive.spec.js","",""
"","1863","Filter: Engineering","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","2156","Sort Name Descending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","3078","Value of Scenario Click Hold when holding the button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests","practice/buttons/buttons.spec.js","",""
"","2358","Sort Date Joined Descending","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Sort","demo/tables/sort.spec.js","",""
"","3179","Blank Personal Details","chromium","2026-09-25","passed","2026-09-25","Personal Details Form Validation","practice/forms/forms-negative.spec.js","",""
"","2385","Default Value","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Scoped Card Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","5000","Search All Then Select","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Search Multi-Select","practice/multiSelect/multiSelect.spec.js","",""
"","2408","Clearing Search Restores All Rows And Resets Pagination","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Search State Validation","practice/dataTable/dataTable-search.spec.js","",""
"","2434","Disabled Radio Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Disabled Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2939","Select WebdriverIO","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Checkbox Group","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2344","Scoped Dismiss: Low Disk Space Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Button Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2817","Enter Appointment Date And Return Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Sibling Date Field","practice/datePicker/datePicker.spec.js","",""
"","3479","Click Accept On Challenge Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows Tests > Scenario: Challenge Modal","practice/modalWindows/modalWindows.spec.js","",""
"","3823","Active Page For Departments Table","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Pagination","demo/tables/pagination.spec.js","",""
"","2637","Enter Return Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Sibling Date Field","practice/datePicker/datePicker.spec.js","",""
"","4757","Search Next.js, Angular, React, And Vue.js Then Select","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Search Multi-Select","practice/multiSelect/multiSelect.spec.js","",""
"","2858","Click Select Last","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Tests > Language Dropdown","practice/dropdowns/dropdowns.spec.js","",""
"","1954","Disabled Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Button Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","2532","Select Fruit","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns Tests > Fruit Dropdown","practice/dropdowns/dropdowns.spec.js","",""
"","2875","Click Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons Tests > Double Click Section","practice/buttons/buttons.spec.js","",""
"","2052","Account Setup Section Placeholder","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Placeholder Validations","practice/forms/forms-placeholder.spec.js","",""
"","2016","Disabled Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Buttons - Default Result Text Validations","practice/buttons/buttons-validation.spec.js","",""
"","4424","Click Reset Tags","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Remove Tag","practice/multiSelect/multiSelect.spec.js","",""
"","5775","Edit Book Name Successfully","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Edit Validations","practice/dataTable/dataTable-editBook.spec.js","",""
"","2940","Click Got It","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Close Info Dialog Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2371","Backdrop Click Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Default Result Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","5796","Cancel Delete Book","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Successful Delete Validations","practice/dataTable/dataTable-deleteBook.spec.js","",""
"","2477","Personal Details Section Placeholder","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Placeholder Validations","practice/forms/forms-placeholder.spec.js","",""
"","4991","Validate Pagination Navigation","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table Pagination Validation","practice/dataTable/dataTable-pagination.spec.js","",""
"","4200","Interests Form Reset Button","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Reset Validations","practice/forms/forms-reset.spec.js","",""
"","2804","Select Write Users","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2224","Search: Shopping Products - Non-Existing","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","2612","Validate Genre filter reduces visible rows to the selected genre only","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Structure Validation","practice/dataTable/dataTable-structure.spec.js","",""
"","5124","Cancel ISBN Update","chromium","2026-09-25","passed","2026-09-25","QA Playground - Data Table - Cancel Edit Validation","practice/dataTable/dataTable-editBook.spec.js","",""
"","3032","Enter Start Date","chromium","2026-09-25","passed","2026-09-25","QA Playground - Date Picker Tests > Scenario: Date Range","practice/datePicker/datePicker.spec.js","",""
"","2133","Cancel Stay Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Button Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2237","Click Create User (201)","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > API Links","practice/links/links.spec.js","",""
"","2892","Blank Interest","chromium","2026-09-25","passed","2026-09-25","Interest Form Validation","practice/forms/forms-negative.spec.js","",""
"","2724","Select Playwright","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Deselect Options","practice/multiSelect/multiSelect.spec.js","",""
"","2258","Scoped Dismiss: Low Disk Space Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Default Result Text Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","2283","Search: Shopping Products - Sony WH-1000XM5","chromium","2026-09-25","passed","2026-09-25","QA Playground - UI Practice - Tables Page - Search And Filter","demo/tables/searchAndFilter.spec.js","",""
"","2907","Click Unauthorized (401)","chromium","2026-09-25","passed","2026-09-25","QA Playground - Links Tests > API Links","practice/links/links.spec.js","",""
"","3324","Select Combination Of Read And Write Options","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Dynamic Checkbox List","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2472","Confirm Action Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs - Modal Content Validations","practice/alertsAndDialogs/alertsAndDialogs-validation.spec.js","",""
"","3197","Missing Locator Modal Section","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows - Modal Content Validations","practice/modalWindows/modalWindows-validation.spec.js","",""
"","2769","Select Selenium","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Single Option","practice/multiSelect/multiSelect.spec.js","",""
"","3529","Click Cancel On Dynamic Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows Tests > Scenario: Dynamic Modal","practice/modalWindows/modalWindows.spec.js","",""
"","3304","Click X On Simple Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Modal Windows Tests > Scenario: Simple Modal","practice/modalWindows/modalWindows.spec.js","",""
"","3397","Unchecked Terms and Conditions","chromium","2026-09-25","passed","2026-09-25","Account Setup Form Validation","practice/forms/forms-negative.spec.js","",""
"","2739","Select Playwright","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Single Option","practice/multiSelect/multiSelect.spec.js","",""
"","3744","Successful Address","chromium","2026-09-25","passed","2026-09-25","QA Playground - Forms Tests > Address Form","practice/forms/forms-positive.spec.js","",""
"","2968","Click Assert Disabled State","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Disabled Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","3032","Click Inside Of Modal","chromium","2026-09-25","passed","2026-09-25","QA Playground - Alerts And Dialogs Tests > Backdrop Click Section","practice/alertsAndDialogs/alertsAndDialogs.spec.js","",""
"","2558","Disabled Checkbox","chromium","2026-09-25","passed","2026-09-25","QA Playground - Radio And Checkbox Tests > Disabled Controls","practice/radioAndCheckbox/radioAndCheckbox.spec.js","",""
"","2544","Select Fruit","chromium","2026-09-25","passed","2026-09-25","QA Playground - Dropdowns - Default Value Validation","practice/dropdowns/dropdowns-validation.spec.js","",""
"","3458","Remove Python","chromium","2026-09-25","passed","2026-09-25","QA Playground - Multi-Select Tests > Scenario: Remove Tag","practice/multiSelect/multiSelect.spec.js","",""
